x,y,z,g,g0
0.227273,0.0162338,0.347403,7.044492e-17,0
0.224026,0.0194805,0.347403,-1.143838e-16,0
0.24026,0.0162338,0.347403,1.526895e-16,0
0.237013,0.0194805,0.347403,-2.487802e-17,0
0.253247,0.0162338,0.347403,5.63301e-17,0
0.25,0.0194805,0.347403,-1.627671e-16,0
0.266234,0.0162338,0.347403,2.35874e-17,0
0.262987,0.0194805,0.347403,-1.007392e-16,0
0.279221,0.0162338,0.347403,-1.258132e-16,0
0.275974,0.0194805,0.347403,-5.820532e-17,0
0.292208,0.0162338,0.347403,-4.931876e-16,0
0.288961,0.0194805,0.347403,-7.69544e-17,0
0.305195,0.0162338,0.347403,-1.037027e-15,0
0.301948,0.0194805,0.347403,4.365906e-17,0
0.318182,0.0162338,0.347403,-1.68778e-15,0
0.314935,0.0194805,0.347403,2.640834e-16,0
0.331169,0.0162338,0.347403,-1.975343e-15,0
0.327922,0.0194805,0.347403,7.084883e-16,0
0.344156,0.0162338,0.347403,-1.115189e-15,0
0.340909,0.0194805,0.347403,7.181069e-16,0
0.357143,0.0162338,0.347403,1.484602e-15,0
0.353896,0.0194805,0.347403,5.342093e-16,0
0.37013,0.0162338,0.347403,6.527645e-15,0
0.366883,0.0194805,0.347403,1.077148e-16,0
0.383117,0.0162338,0.347403,1.153581e-14,0
0.37987,0.0194805,0.347403,-2.130842e-15,0
0.396104,0.0162338,0.347403,9.308536e-15,0
0.392857,0.0194805,0.347403,-5.576834e-15,0
0.409091,0.0162338,0.347403,6.633429e-16,0
0.405844,0.0194805,0.347403,-3.161387e-15,0
0.422078,0.0162338,0.347403,-4.364441e-15,0
0.418831,0.0194805,0.347403,3.696827e-16,0
0.435065,0.0162338,0.347403,-7.898587e-15,0
0.431818,0.0194805,0.347403,3.342692e-15,0
0.448052,0.0162338,0.347403,-1.157523e-14,0
0.444805,0.0194805,0.347403,4.351006e-15,0
0.461039,0.0162338,0.347403,-1.249318e-14,0
0.457792,0.0194805,0.347403,-1.445612e-15,0
0.474026,0.0162338,0.347403,-1.094096e-14,0
0.470779,0.0194805,0.347403,-1.60555e-16,0
0.487013,0.0162338,0.347403,-8.2479e-15,0
0.483766,0.0194805,0.347403,3.815828e-15,0
0.5,0.0162338,0.347403,-4.80496e-15,0
0.496753,0.0194805,0.347403,8.236618e-15,0
0.512987,0.0162338,0.347403,2.828328e-15,0
0.50974,0.0194805,0.347403,4.498368e-17,0
0.525974,0.0162338,0.347403,1.342944e-14,0
0.522727,0.0194805,0.347403,-9.151514e-15,0
0.538961,0.0162338,0.347403,2.84119e-14,0
0.535714,0.0194805,0.347403,-1.146419e-14,0
0.551948,0.0162338,0.347403,3.620676e-14,0
0.548701,0.0194805,0.347403,2.186592e-15,0
0.564935,0.0162338,0.347403,4.051185e-14,0
0.561688,0.0194805,0.347403,3.066877e-15,0
0.577922,0.0162338,0.347403,4.447556e-14,0
0.574675,0.0194805,0.347403,-8.465345e-15,0
0.590909,0.0162338,0.347403,4.680278e-14,0
0.587662,0.0194805,0.347403,-2.215617e-14,0
0.603896,0.0162338,0.347403,4.183829e-14,0
0.600649,0.0194805,0.347403,-2.475254e-14,0
0.616883,0.0162338,0.347403,1.972864e-14,0
0.613636,0.0194805,0.347403,-2.949239e-14,0
0.62987,0.0162338,0.347403,1.495896e-14,0
0.626623,0.0194805,0.347403,-1.863696e-14,0
0.642857,0.0162338,0.347403,9.053916e-15,0
0.63961,0.0194805,0.347403,-6.551223e-15,0
0.655844,0.0162338,0.347403,6.980779e-16,0
0.652597,0.0194805,0.347403,3.149828e-15,0
0.668831,0.0162338,0.347403,2.684323e-15,0
0.665584,0.0194805,0.347403,6.356964e-15,0
0.681818,0.0162338,0.347403,1.454303e-15,0
0.678571,0.0194805,0.347403,8.889694e-15,0
0.694805,0.0162338,0.347403,3.969641e-15,0
0.691558,0.0194805,0.347403,8.550663e-15,0
0.707792,0.0162338,0.347403,4.205658e-15,0
0.704545,0.0194805,0.347403,8.708991e-15,0
0.720779,0.0162338,0.347403,1.981906e-15,0
0.717532,0.0194805,0.347403,6.97166e-15,0
0.733766,0.0162338,0.347403,-2.129479e-15,0
0.730519,0.0194805,0.347403,4.199424e-15,0
0.746753,0.0162338,0.347403,-6.014771e-15,0
0.743506,0.0194805,0.347403,1.440345e-15,0
0.75974,0.0162338,0.347403,-6.74762e-15,0
0.756494,0.0194805,0.347403,6.048338e-16,0
0.772727,0.0162338,0.347403,-3.655602e-15,0
0.769481,0.0194805,0.347403,-1.712423e-15,0
0.785714,0.0162338,0.347403,-1.241401e-16,0
0.782468,0.0194805,0.347403,-1.520204e-15,0
0.798701,0.0162338,0.347403,8.641625e-16,0
0.795455,0.0194805,0.347403,-2.921297e-16,0
0.811688,0.0162338,0.347403,4.371428e-16,0
