x,y,z,g,g0
0.226974,0.00986842,0.348684,-3.604768e-17,0
0.230263,0.00328947,0.351974,6.698964e-18,0
0.226974,0.00657895,0.351974,1.195394e-17,0
0.246711,0.00328947,0.348684,3.948042e-17,0
0.240132,0.00986842,0.348684,-4.304512e-17,0
0.243421,0.00328947,0.351974,1.853512e-17,0
0.240132,0.00657895,0.351974,9.274593e-18,0
0.259868,0.00328947,0.348684,3.671627e-18,0
0.253289,0.00986842,0.348684,-3.265885e-17,0
0.256579,0.00328947,0.351974,2.213334e-17,0
0.253289,0.00657895,0.351974,-1.13821e-18,0
0.273026,0.00328947,0.348684,-7.204631e-17,0
0.266447,0.00986842,0.348684,-1.337626e-17,0
0.269737,0.00328947,0.351974,2.042688e-17,0
0.266447,0.00657895,0.351974,-1.626086e-17,0
0.286184,0.00328947,0.348684,-2.271909e-16,0
0.279605,0.00986842,0.348684,3.275836e-17,0
0.282895,0.00328947,0.351974,6.214545e-18,0
0.279605,0.00657895,0.351974,-3.774185e-17,0
0.299342,0.00328947,0.348684,-4.841332e-16,0
0.292763,0.00986842,0.348684,1.633593e-16,0
0.296053,0.00328947,0.351974,-3.656335e-17,0
0.292763,0.00657895,0.351974,-7.109128e-17,0
0.3125,0.00328947,0.348684,-7.48725e-16,0
0.305921,0.00986842,0.348684,4.291383e-16,0
0.309211,0.00328947,0.351974,-1.238075e-16,0
0.305921,0.00657895,0.351974,-8.050681e-17,0
0.325658,0.00328947,0.348684,-8.434334e-16,0
0.319079,0.00986842,0.348684,6.539645e-16,0
0.322368,0.00328947,0.351974,-2.303901e-16,0
0.319079,0.00657895,0.351974,-2.001203e-17,0
0.338816,0.00328947,0.348684,-6.146029e-16,0
0.332237,0.00986842,0.348684,6.310918e-16,0
0.335526,0.00328947,0.351974,-3.03529e-16,0
0.332237,0.00657895,0.351974,8.703515e-17,0
0.351974,0.00328947,0.348684,-1.070732e-16,0
0.345395,0.00986842,0.348684,3.497372e-16,0
0.348684,0.00328947,0.351974,-2.834122e-16,0
0.345395,0.00657895,0.351974,1.305125e-16,0
